--------- beginning of main
08-30 09:45:09.434 16573 16618 I Unity   : DeNelle.Core.UI.ElarionUiKit:BuildObsidianPanel(Transform, String, Vector2, Vector2, Action, Single, Single, Boolean, String, String)
08-30 09:45:09.434 16573 16618 I Unity   : DeNelle.Core.UI.ElarionUiKit:BuildObsidianModal(String, String, Vector2, Vector2, Action, Int32, String, String)
08-30 09:45:09.434 16573 16618 I Unity   : DeNelle.Village.EchoWorkforceHud:Build()
08-30 09:45:09.434 16573 16618 I Unity   : DeNelle.Village.EchoWorkforceHud:Start()
08-30 09:45:09.434 16573 16618 I Unity   : 
08-30 09:45:09.473 16573 16618 I Unity   : [Flow:RpgUi]         role 'frame' indexed 17 sprite(s)
08-30 09:45:09.473 16573 16618 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
08-30 09:45:09.473 16573 16618 I Unity   : DeNelle.Core.UI.RpgUiCatalog:EnsureRole(String)
08-30 09:45:09.473 16573 16618 I Unity   : DeNelle.Core.UI.RpgUiCatalog:Get(String, String)
08-30 09:45:09.473 16573 16618 I Unity   : DeNelle.Core.UI.ElarionUiKit:BuildObsidianPanel(Transform, String, Vector2, Vector2, Action, Single, Single, Boolean, String, String)
08-30 09:45:09.473 16573 16618 I Unity   : DeNelle.Core.UI.ElarionUiKit:BuildObsidianModal(String, String, Vector2, Vector2, Action, Int32, String, String)
08-30 09:45:09.473 16573 16618 I Unity   : DeNelle.Village.EchoWorkforceHud:Build()
08-30 09:45:09.473 16573 16618 I Unity   : DeNelle.Village.EchoWorkforceHud:Start()
08-30 09:45:09.473 16573 16618 I Unity   : 
08-30 09:45:09.475 16573 16618 I Unity   : [Flow:UI]         BuildObsidianPanel 'ECHO HARVEST' frame=frame_core closeIsDefault=True fired=True close=(0.360,0.050,0.640,0.125) default=(0.360,0.050,0.640,0.125) bodyYMin 0.075->0.450 footerY 0.155->0.328 reservedYMin=0.450 panelAnchors=(0.30,0.24)-(0.70,0.76) canvasH=965 closeBandTop=0.313
08-30 09:45:09.475 16573 16618 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
08-30 09:45:09.475 16573 16618 I Unity   : DeNelle.Core.UI.ElarionUiKit:BuildObsidianPanel(Transform, String, Vector2, Vector2, Action, Single, Single, Boolean, String, String)
08-30 09:45:09.475 16573 16618 I Unity   : DeNelle.Core.UI.ElarionUiKit:BuildObsidianModal(String, String, Vector2, Vector2, Action, Int32, String, String)
08-30 09:45:09.475 16573 16618 I Unity   : DeNelle.Village.EchoWorkforceHud:Build()
08-30 09:45:09.475 16573 16618 I Unity   : DeNelle.Village.EchoWorkforceHud:Start()
08-30 09:45:09.475 16573 16618 I Unity   : 
08-30 09:45:09.479 16573 16618 I Unity   : [Flow:Catalog]         resolve 'Data/Canonical/concept-icons.json' <- Resources (9556 chars)
08-30 09:45:09.479 16573 16618 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
08-30 09:45:09.479 16573 16618 I Unity   : DeNelle.Core.LocalJsonCatalogSource:Read(String)
08-30 09:45:09.479 16573 16618 I Unity   : DeNelle.Core.CanonicalJson:Read(String)
08-30 09:45:09.479 16573 16618 I Unity   : DeNelle.Core.UI.ConceptIconResolver:EnsureLoaded()
08-30 09:45:09.479 16573 16618 I Unity   : DeNelle.Core.UI.ConceptIconResolver:Resolve(String)
08-30 09:45:09.479 16573 16618 I Unity   : DeNelle.Core.UI.ConceptIconResolver:ResolveAny(String[])
08-30 09:45:09.479 16573 16618 I Unity   : DeNelle.Core.UI.ElarionUiKit:BuildObsidianPanel(Transform, String, Vector2, Vector2, Action, Single, Single, Boolean, String, String)
08-30 09:45:09.479 16573 16618 I Unity   : DeNelle.Core.UI.ElarionUiKit:BuildObsidianModal(String, String, Vector2, Vector2, Action, Int32, String, String)
08-30 09:45:09.479 16573 16618 I Unity   : DeNelle.Village.EchoWorkforceHud:Build()
08-30 09:45:09.479 16573 16618 I Unity   : DeNelle.Village.EchoWorkforceHud:Start()
08-30 09:45:09.479 16573 16618 I Unity   : 
08-30 09:45:09.479 16573 16618 I Unity   : [Flow:CanonJson]         Read('Data/Canonical/concept-icons.json') via LocalJsonCatalogSource -> 9556 chars.
08-30 09:45:09.479 16573 16618 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
08-30 09:45:09.479 16573 16618 I Unity   : DeNelle.Core.CanonicalJson:Read(String)
08-30 09:45:09.479 16573 16618 I Unity   : DeNelle.Core.UI.ConceptIconResolver:EnsureLoaded()
08-30 09:45:09.479 16573 16618 I Unity   : DeNelle.Core.UI.ConceptIconResolver:Resolve(String)
08-30 09:45:09.479 16573 16618 I Unity   : DeNelle.Core.UI.ConceptIconResolver:ResolveAny(String[])
08-30 09:45:09.479 16573 16618 I Unity   : DeNelle.Core.UI.ElarionUiKit:BuildObsidianPanel(Transform, String, Vector2, Vector2, Action, Single, Single, Boolean, String, String)
08-30 09:45:09.479 16573 16618 I Unity   : DeNelle.Core.UI.ElarionUiKit:BuildObsidianModal(String, String, Vector2, Vector2, Action, Int32, String, String)
08-30 09:45:09.479 16573 16618 I Unity   : DeNelle.Village.EchoWorkforceHud:Build()
08-30 09:45:09.479 16573 16618 I Unity   : DeNelle.Village.EchoWorkforceHud:Start()
08-30 09:45:09.479 16573 16618 I Unity   : 
08-30 09:45:09.484 16573 16618 I Unity   : [Flow:Icon] concept-icons.json loaded — 69 concept(s) mapped (+default icons/icon_combat)
08-30 09:45:09.484 16573 16618 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
08-30 09:45:09.484 16573 16618 I Unity   : DeNelle.Core.Diagnostics.FlowTrace:Once(String, String, String)
08-30 09:45:09.484 16573 16618 I Unity   : DeNelle.Core.UI.ConceptIconResolver:EnsureLoaded()
08-30 09:45:09.484 16573 16618 I Unity   : DeNelle.Core.UI.ConceptIconResolver:Resolve(String)
08-30 09:45:09.484 16573 16618 I Unity   : DeNelle.Core.UI.ConceptIconResolver:ResolveAny(String[])
08-30 09:45:09.484 16573 16618 I Unity   : DeNelle.Core.UI.ElarionUiKit:BuildObsidianPanel(Transform, String, Vector2, Vector2, Action, Single, Single, Boolean, String, String)
08-30 09:45:09.484 16573 16618 I Unity   : DeNelle.Core.UI.ElarionUiKit:BuildObsidianModal(String, String, Vector2, Vector2, Action, Int32, String, String)
08-30 09:45:09.484 16573 16618 I Unity   : DeNelle.Village.EchoWorkforceHud:Build()
08-30 09:45:09.484 16573 16618 I Unity   : DeNelle.Village.EchoWorkforceHud:Start()
08-30 09:45:09.484 16573 16618 I Unity   : 
08-30 09:45:09.485 16573 16618 I Unity   : [Flow:RpgUi]         EnsureRole 'icons' -> LoadAll Resources/RpgUi/icons
08-30 09:45:09.485 16573 16618 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
08-30 09:45:09.485 16573 16618 I Unity   : DeNelle.Core.UI.RpgUiCatalog:EnsureRole(String)
08-30 09:45:09.485 16573 16618 I Unity   : DeNelle.Core.UI.RpgUiCatalog:Get(String, String)
08-30 09:45:09.485 16573 16618 I Unity   : DeNelle.Core.UI.ConceptIconResolver:Resolve(String)
08-30 09:45:09.485 16573 16618 I Unity   : DeNelle.Core.UI.ConceptIconResolver:ResolveAny(String[])
08-30 09:45:09.485 16573 16618 I Unity   : DeNelle.Core.UI.ElarionUiKit:BuildObsidianPanel(Transform, String, Vector2, Vector2, Action, Single, Single, Boolean, String, String)
08-30 09:45:09.485 16573 16618 I Unity   : DeNelle.Core.UI.ElarionUiKit:BuildObsidianModal(String, String, Vector2, Vector2, Action, Int32, String, String)
08-30 09:45:09.485 16573 16618 I Unity   : DeNelle.Village.EchoWorkforceHud:Build()
08-30 09:45:09.485 16573 16618 I Unity   : DeNelle.Village.EchoWorkforceHud:Start()
08-30 09:45:09.485 16573 16618 I Unity   : 
08-30 09:45:09.497 16573 16618 I Unity   : [Flow:RpgUi]         role 'icons' indexed 11 sprite(s)
08-30 09:45:09.497 16573 16618 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
08-30 09:45:09.497 16573 16618 I Unity   : DeNelle.Core.UI.RpgUiCatalog:EnsureRole(String)
08-30 09:45:09.497 16573 16618 I Unity   : DeNelle.Core.UI.RpgUiCatalog:Get(String, String)
08-30 09:45:09.497 16573 16618 I Unity   : DeNelle.Core.UI.ConceptIconResolver:Resolve(String)
08-30 09:45:09.497 16573 16618 I Unity   : DeNelle.Core.UI.ConceptIconResolver:ResolveAny(String[])
08-30 09:45:09.497 16573 16618 I Unity   : DeNelle.Core.UI.ElarionUiKit:BuildObsidianPanel(Transform, String, Vector2, Vector2, Action, Single, Single, Boolean, String, String)
08-30 09:45:09.497 16573 16618 I Unity   : DeNelle.Core.UI.ElarionUiKit:BuildObsidianModal(String, String, Vector2, Vector2, Action, Int32, String, String)
08-30 09:45:09.497 16573 16618 I Unity   : DeNelle.Village.EchoWorkforceHud:Build()
08-30 09:45:09.497 16573 16618 I Unity   : DeNelle.Village.EchoWorkforceHud:Start()
08-30 09:45:09.497 16573 16618 I Unity   : 
08-30 09:45:09.501 16573 16618 I Unity   : [Flow:RpgUi]         EnsureRole 'bars' -> LoadAll Resources/RpgUi/bars
08-30 09:45:09.501 16573 16618 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
08-30 09:45:09.501 16573 16618 I Unity   : DeNelle.Core.UI.RpgUiCatalog:EnsureRole(String)
08-30 09:45:09.501 16573 16618 I Unity   : DeNelle.Core.UI.RpgUiCatalog:Get(String, String)
08-30 09:45:09.501 16573 16618 I Unity   : DeNelle.Core.UI.ElarionUiKit:DressBar(RectTransform, Image, BarKind)
08-30 09:45:09.501 16573 16618 I Unity   : DeNelle.Core.UI.ElarionUiKit:Bar(Transform, BarKind, Vector2, Vector2, Boolean)
08-30 09:45:09.501 16573 16618 I Unity   : DeNelle.Village.EchoWorkforceHud:Build()
08-30 09:45:09.501 16573 16618 I Unity   : DeNelle.Village.EchoWorkforceHud:Start()
08-30 09:45:09.501 16573 16618 I Unity   : 
08-30 09:45:09.505 16573 16618 I Unity   : [Flow:RpgUi]         role 'bars' indexed 6 sprite(s)
08-30 09:45:09.505 16573 16618 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
08-30 09:45:09.505 16573 16618 I Unity   : DeNelle.Core.UI.RpgUiCatalog:EnsureRole(String)
08-30 09:45:09.505 16573 16618 I Unity   : DeNelle.Core.UI.RpgUiCatalog:Get(String, String)
08-30 09:45:09.505 16573 16618 I Unity   : DeNelle.Core.UI.ElarionUiKit:DressBar(RectTransform, Image, BarKind)
08-30 09:45:09.505 16573 16618 I Unity   : DeNelle.Core.UI.ElarionUiKit:Bar(Transform, BarKind, Vector2, Vector2, Boolean)
08-30 09:45:09.505 16573 16618 I Unity   : DeNelle.Village.EchoWorkforceHud:Build()
08-30 09:45:09.505 16573 16618 I Unity   : DeNelle.Village.EchoWorkforceHud:Start()
08-30 09:45:09.505 16573 16618 I Unity   : 
08-30 09:45:09.509 16573 16618 I Unity   : [Flow:HUD]         EchoWorkforceHud CLOSED
08-30 09:45:09.509 16573 16618 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
08-30 09:45:09.509 16573 16618 I Unity   : DeNelle.Village.EchoWorkforceHud:Start()
08-30 09:45:09.509 16573 16618 I Unity   : 
08-30 09:45:09.511 16573 16618 I Unity   : [Flow:HUD]         EchoWorkforceHud built (hidden; opens via HarvestPanelGate / harvest button)
08-30 09:45:09.511 16573 16618 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
08-30 09:45:09.511 16573 16618 I Unity   : 
08-30 09:45:09.514 16573 16618 I Unity   : [Flow:Echo]         EchoUnlockFeedback scene gate=blocks chip for scene 'Title'
08-30 09:45:09.514 16573 16618 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
08-30 09:45:09.514 16573 16618 I Unity   : DeNelle.Village.EchoUnlockFeedback:ApplySceneVisibility(String)
08-30 09:45:09.514 16573 16618 I Unity   : DeNelle.Village.EchoUnlockFeedback:Start()
08-30 09:45:09.514 16573 16618 I Unity   : 
08-30 09:45:09.515 16573 16618 I Unity   : [Flow:Echo]         EchoUnlockFeedback pip/Pets visibility=hidden (gameplayScene=False, buildMode=False)
08-30 09:45:09.515 16573 16618 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
08-30 09:45:09.515 16573 16618 I Unity   : DeNelle.Village.EchoUnlockFeedback:ApplyChipVisibility()
08-30 09:45:09.515 16573 16618 I Unity   : DeNelle.Village.EchoUnlockFeedback:Start()
08-30 09:45:09.515 16573 16618 I Unity   : 
08-30 09:45:09.516 16573 16618 I Unity   : [Flow:Echo]         EchoUnlockFeedback built (persistent pip + Pets pet-box button + unlock dialogue armed; scene-gated; founding teaching armed)
08-30 09:45:09.516 16573 16618 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
08-30 09:45:09.516 16573 16618 I Unity   : DeNelle.Village.EchoUnlockFeedback:Start()
08-30 09:45:09.516 16573 16618 I Unity   : 
08-30 09:45:09.518 16573 16618 I Unity   : [Flow:Harvest] accrue-pending building=farm pending=2461/7500
08-30 09:45:09.518 16573 16618 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
08-30 09:45:09.518 16573 16618 I Unity   : DeNelle.Core.Diagnostics.FlowTrace:Throttle(String, String, Single, String)
08-30 09:45:09.518 16573 16618 I Unity   : DeNelle.Village.Buildings.Progression.ResourceCollector:Accrue(Int32)
08-30 09:45:09.518 16573 16618 I Unity   : DeNelle.Village.Buildings.Progression.ResourceCollector:CatchUpAway()
08-30 09:45:09.518 16573 16618 I Unity   : 
08-30 09:45:09.519 16573 16618 I Unity   : [Flow:Harvest]         away catch-up 'farm': away=9418s owed=2448 pending 13 -> 2461 / cap 7500
08-30 09:45:09.519 16573 16618 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
08-30 09:45:09.519 16573 16618 I Unity   : DeNelle.Village.Buildings.Progression.ResourceCollector:CatchUpAway()
08-30 09:45:09.519 16573 16618 I Unity   : 
08-30 09:45:09.519 16573 16618 I Unity   : [Flow:Harvest] accrue-pending building=lumbermill pending=2082/6336
08-30 09:45:09.519 16573 16618 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
08-30 09:45:09.519 16573 16618 I Unity   : DeNelle.Core.Diagnostics.FlowTrace:Throttle(String, String, Single, String)
08-30 09:45:09.519 16573 16618 I Unity   : DeNelle.Village.Buildings.Progression.ResourceCollector:Accrue(Int32)
08-30 09:45:09.519 16573 16618 I Unity   : DeNelle.Village.Buildings.Progression.ResourceCollector:CatchUpAway()
08-30 09:45:09.519 16573 16618 I Unity   : 
08-30 09:45:09.520 16573 16618 I Unity   : [Flow:Harvest]         away catch-up 'lumbermill': away=9418s owed=2071 pending 11 -> 2082 / cap 6336
08-30 09:45:09.520 16573 16618 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
08-30 09:45:09.520 16573 16618 I Unity   : DeNelle.Village.Buildings.Progression.ResourceCollector:CatchUpAway()
08-30 09:45:09.520 16573 16618 I Unity   : 
08-30 09:45:09.520 16573 16618 I Unity   : [Flow:Harvest] accrue-pending building=forge pending=1137/3456
08-30 09:45:09.520 16573 16618 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
08-30 09:45:09.520 16573 16618 I Unity   : DeNelle.Core.Diagnostics.FlowTrace:Throttle(String, String, Single, String)
08-30 09:45:09.520 16573 16618 I Unity   : DeNelle.Village.Buildings.Progression.ResourceCollector:Accrue(Int32)
08-30 09:45:09.520 16573 16618 I Unity   : DeNelle.Village.Buildings.Progression.ResourceCollector:CatchUpAway()
08-30 09:45:09.520 16573 16618 I Unity   : 
08-30 09:45:09.520 16573 16618 I Unity   : [Flow:Harvest]         away catch-up 'forge': away=9418s owed=1130 pending 7 -> 1137 / cap 3456
08-30 09:45:09.520 16573 16618 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
08-30 09:45:09.520 16573 16618 I Unity   : DeNelle.Village.Buildings.Progression.ResourceCollector:CatchUpAway()
08-30 09:45:09.520 16573 16618 I Unity   : 
08-30 09:45:09.522 16573 16618 I Unity   : [Flow:Wards]         -> BuildWard id='ward_goldfields_1'
08-30 09:45:09.522 16573 16618 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
08-30 09:45:09.522 16573 16618 I Unity   : DeNelle.Core.Diagnostics.FlowScope:.ctor(String, String)
08-30 09:45:09.522 16573 16618 I Unity   : DeNelle.Village.WardTetherService:BuildWard(WardStoneDef, WardStoneState)
08-30 09:45:09.522 16573 16618 I Unity   : DeNelle.Village.WardTetherService:EnsureSeededAndBuilt()
08-30 09:45:09.522 16573 16618 I Unity   : DeNelle.Village.WardTetherService:Start()
08-30 09:45:09.522 16573 16618 I Unity   : 
08-30 09:45:09.523 16573 16618 I Unity   : [Flow:Wards]           -> WardStone.BuildVisuals id='ward_goldfields_1'
08-30 09:45:09.523 16573 16618 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
08-30 09:45:09.523 16573 16618 I Unity   : DeNelle.Core.Diagnostics.FlowScope:.ctor(String, String)
08-30 09:45:09.523 16573 16618 I Unity   : DeNelle.Village.WardStone:BuildVisuals()
08-30 09:45:09.523 16573 16618 I Unity   : DeNelle.Village.WardStone:Initialise(WardStoneDef, WardStoneState)
08-30 09:45:09.523 16573 16618 I Unity   : DeNelle.Core.Diagnostics.Guard:Try(String, String, Action)
08-30 09:45:09.523 16573 16618 I Unity   : DeNelle.Village.WardTetherService:BuildWard(WardStoneDef, WardStoneState)
08-30 09:45:09.523 16573 16618 I Unity   : DeNelle.Village.WardTetherService:EnsureSeededAndBuilt()
08-30 09:45:09.523 16573 16618 I Unity   : DeNelle.Village.WardTetherService:Start()
08-30 09:45:09.523 16573 16618 I Unity   : 
08-30 09:45:09.523 16573 16618 I Unity   : [Flow:Wards]           <- WardStone.BuildVisuals id='ward_goldfields_1' (0.2ms)
08-30 09:45:09.523 16573 16618 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
08-30 09:45:09.523 16573 16618 I Unity   : DeNelle.Core.Diagnostics.FlowScope:Dispose()
08-30 09:45:09.523 16573 16618 I Unity   : DeNelle.Village.WardStone:BuildVisuals()
08-30 09:45:09.523 16573 16618 I Unity   : DeNelle.Village.WardStone:Initialise(WardStoneDef, WardStoneState)
08-30 09:45:09.523 16573 16618 I Unity   : DeNelle.Core.Diagnostics.Guard:Try(String, String, Action)
08-30 09:45:09.523 16573 16618 I Unity   : DeNelle.Village.WardTetherService:BuildWard(WardStoneDef, WardStoneState)
08-30 09:45:09.523 16573 16618 I Unity   : DeNelle.Village.WardTetherService:EnsureSeededAndBuilt()
08-30 09:45:09.523 16573 16618 I Unity   : DeNelle.Village.WardTetherService:Start()
08-30 09:45:09.523 16573 16618 I Unity   : 
08-30 09:45:09.524 16573 16618 I Unity   : [Flow:Wards]           BuildWard: ward 'ward_goldfields_1' built at (48.00, 1.00, 4.00) (lit=False).
08-30 09:45:09.524 16573 16618 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
08-30 09:45:09.524 16573 16618 I Unity   : DeNelle.Village.WardTetherService:BuildWard(WardStoneDef, WardStoneState)
08-30 09:45:09.524 16573 16618 I Unity   : DeNelle.Village.WardTetherService:EnsureSeededAndBuilt()
08-30 09:45:09.524 16573 16618 I Unity   : DeNelle.Village.WardTetherService:Start()
08-30 09:45:09.524 16573 16618 I Unity   : 
08-30 09:45:09.524 16573 16618 I Unity   : [Flow:Wards]         <- BuildWard id='ward_goldfields_1' (1.9ms)
08-30 09:45:09.524 16573 16618 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
08-30 09:45:09.524 16573 16618 I Unity   : DeNelle.Core.Diagnostics.FlowScope:Dispose()
08-30 09:45:09.524 16573 16618 I Unity   : DeNelle.Village.WardTetherService:BuildWard(WardStoneDef, WardStoneState)
08-30 09:45:09.524 16573 16618 I Unity   : DeNelle.Village.WardTetherService:EnsureSeededAndBuilt()
08-30 09:45:09.524 16573 16618 I Unity   : DeNelle.Village.WardTetherService:Start()
08-30 09:45:09.524 16573 16618 I Unity   : 
08-30 09:45:09.524 16573 16618 I Unity   : [Flow:Wards]         -> BuildWard id='ward_goldfields_2'
08-30 09:45:09.524 16573 16618 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
08-30 09:45:09.524 16573 16618 I Unity   : DeNelle.Core.Diagnostics.FlowScope:.ctor(String, String)
08-30 09:45:09.524 16573 16618 I Unity   : DeNelle.Village.WardTetherService:BuildWard(WardStoneDef, WardStoneState)
08-30 09:45:09.524 16573 16618 I Unity   : DeNelle.Village.WardTetherService:EnsureSeededAndBuilt()
08-30 09:45:09.524 16573 16618 I Unity   : DeNelle.Village.WardTetherService:Start()
08-30 09:45:09.524 16573 16618 I Unity   : 
08-30 09:45:09.525 16573 16618 I Unity   : [Flow:Wards]           -> WardStone.BuildVisuals id='ward_goldfields_2'
08-30 09:45:09.525 16573 16618 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
08-30 09:45:09.525 16573 16618 I Unity   : DeNelle.Core.Diagnostics.FlowScope:.ctor(String, String)
08-30 09:45:09.525 16573 16618 I Unity   : DeNelle.Village.WardStone:BuildVisuals()
08-30 09:45:09.525 16573 16618 I Unity   : DeNelle.Village.WardStone:Initialise(WardStoneDef, WardStoneState)
08-30 09:45:09.525 16573 16618 I Unity   : DeNelle.Core.Diagnostics.Guard:Try(String, String, Action)
08-30 09:45:09.525 16573 16618 I Unity   : DeNelle.Village.WardTetherService:BuildWard(WardStoneDef, WardStoneState)
08-30 09:45:09.525 16573 16618 I Unity   : DeNelle.Village.WardTetherService:EnsureSeededAndBuilt()
08-30 09:45:09.525 16573 16618 I Unity   : DeNelle.Village.WardTetherService:Start()
08-30 09:45:09.525 16573 16618 I Unity   : 
08-30 09:45:09.525 16573 16618 I Unity   : [Flow:Wards]           <- WardStone.BuildVisuals id='ward_goldfields_2' (0.1ms)
08-30 09:45:09.525 16573 16618 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
08-30 09:45:09.525 16573 16618 I Unity   : DeNelle.Core.Diagnostics.FlowScope:Dispose()
08-30 09:45:09.525 16573 16618 I Unity   : DeNelle.Village.WardStone:BuildVisuals()
08-30 09:45:09.525 16573 16618 I Unity   : DeNelle.Village.WardStone:Initialise(WardStoneDef, WardStoneState)
08-30 09:45:09.525 16573 16618 I Unity   : DeNelle.Core.Diagnostics.Guard:Try(String, String, Action)
08-30 09:45:09.525 16573 16618 I Unity   : DeNelle.Village.WardTetherService:BuildWard(WardStoneDef, WardStoneState)
08-30 09:45:09.525 16573 16618 I Unity   : DeNelle.Village.WardTetherService:EnsureSeededAndBuilt()
08-30 09:45:09.525 16573 16618 I Unity   : DeNelle.Village.WardTetherService:Start()
08-30 09:45:09.525 16573 16618 I Unity   : 
08-30 09:45:09.525 16573 16618 I Unity   : [Flow:Wards]           BuildWard: ward 'ward_goldfields_2' built at (72.00, 1.00, 8.00) (lit=False).
08-30 09:45:09.525 16573 16618 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
08-30 09:45:09.525 16573 16618 I Unity   : DeNelle.Village.WardTetherService:BuildWard(WardStoneDef, WardStoneState)
08-30 09:45:09.525 16573 16618 I Unity   : DeNelle.Village.WardTetherService:EnsureSeededAndBuilt()
08-30 09:45:09.525 16573 16618 I Unity   : DeNelle.Village.WardTetherService:Start()
08-30 09:45:09.525 16573 16618 I Unity   : 
08-30 09:45:09.526 16573 16618 I Unity   : [Flow:Wards]         <- BuildWard id='ward_goldfields_2' (1.2ms)
08-30 09:45:09.526 16573 16618 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
08-30 09:45:09.526 16573 16618 I Unity   : DeNelle.Core.Diagnostics.FlowScope:Dispose()
08-30 09:45:09.526 16573 16618 I Unity   : DeNelle.Village.WardTetherService:BuildWard(WardStoneDef, WardStoneState)
08-30 09:45:09.526 16573 16618 I Unity   : DeNelle.Village.WardTetherService:EnsureSeededAndBuilt()
08-30 09:45:09.526 16573 16618 I Unity   : DeNelle.Village.WardTetherService:Start()
08-30 09:45:09.526 16573 16618 I Unity   : 
08-30 09:45:09.526 16573 16618 I Unity   : [Flow:Wards]         -> BuildWard id='ward_stoneback_1'
08-30 09:45:09.526 16573 16618 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
08-30 09:45:09.526 16573 16618 I Unity   : DeNelle.Core.Diagnostics.FlowScope:.ctor(String, String)
08-30 09:45:09.526 16573 16618 I Unity   : DeNelle.Village.WardTetherService:BuildWard(WardStoneDef, WardStoneState)
08-30 09:45:09.526 16573 16618 I Unity   : DeNelle.Village.WardTetherService:EnsureSeededAndBuilt()
08-30 09:45:09.526 16573 16618 I Unity   : DeNelle.Village.WardTetherService:Start()
08-30 09:45:09.526 16573 16618 I Unity   : 
08-30 09:45:09.526 16573 16618 I Unity   : [Flow:Wards]           -> WardStone.BuildVisuals id='ward_stoneback_1'
08-30 09:45:09.526 16573 16618 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
08-30 09:45:09.526 16573 16618 I Unity   : DeNelle.Core.Diagnostics.FlowScope:.ctor(String, String)
08-30 09:45:09.526 16573 16618 I Unity   : DeNelle.Village.WardStone:BuildVisuals()
08-30 09:45:09.526 16573 16618 I Unity   : DeNelle.Village.WardStone:Initialise(WardStoneDef, WardStoneState)
08-30 09:45:09.526 16573 16618 I Unity   : DeNelle.Core.Diagnostics.Guard:Try(String, String, Action)
08-30 09:45:09.526 16573 16618 I Unity   : DeNelle.Village.WardTetherService:BuildWard(WardStoneDef, WardStoneState)
08-30 09:45:09.526 16573 16618 I Unity   : DeNelle.Village.WardTetherService:EnsureSeededAndBuilt()
08-30 09:45:09.526 16573 16618 I Unity   : DeNelle.Village.WardTetherService:Start()
08-30 09:45:09.526 16573 16618 I Unity   : 
08-30 09:45:09.527 16573 16618 I Unity   : [Flow:Wards]           <- WardStone.BuildVisuals id='ward_stoneback_1' (0.1ms)
08-30 09:45:09.527 16573 16618 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
08-30 09:45:09.527 16573 16618 I Unity   : DeNelle.Core.Diagnostics.FlowScope:Dispose()
08-30 09:45:09.527 16573 16618 I Unity   : DeNelle.Village.WardStone:BuildVisuals()
08-30 09:45:09.527 16573 16618 I Unity   : DeNelle.Village.WardStone:Initialise(WardStoneDef, WardStoneState)
08-30 09:45:09.527 16573 16618 I Unity   : DeNelle.Core.Diagnostics.Guard:Try(String, String, Action)
08-30 09:45:09.527 16573 16618 I Unity   : DeNelle.Village.WardTetherService:BuildWard(WardStoneDef, WardStoneState)
08-30 09:45:09.527 16573 16618 I Unity   : DeNelle.Village.WardTetherService:EnsureSeededAndBuilt()
08-30 09:45:09.527 16573 16618 I Unity   : DeNelle.Village.WardTetherService:Start()
08-30 09:45:09.527 16573 16618 I Unity   : 
